CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16801,38,4,1619.73,4,4,4,444,OG-Champions
16803,215,1,332.3,1,2,2,122,Lost Customers -_-
16804,25,3,536.99,4,4,3,443,OG-Champions
16805,175,2,460.59,2,3,2,232,At Risk :(
16806,105,4,801.49,2,4,3,243,At Risk :(
16807,128,3,1121.59,2,4,4,244,At Risk :(
16808,68,2,288.42,3,3,2,332,Loyal Customers ;)
16809,25,5,914.69,4,4,3,443,OG-Champions
16810,194,1,309.54,1,2,2,122,Lost Customers -_-
16811,19,2,547.0699999999999,5,3,3,533,Loyal Customers ;)
16812,362,1,479.35,1,2,2,122,Lost Customers -_-
16813,52,10,1692.98,3,5,4,354,Loyal Customers ;)
16814,7,21,6509.1,5,5,5,555,OG-Champions
16816,105,4,417.06,2,4,2,242,At Risk :(
16817,38,9,1604.75,4,5,4,454,OG-Champions
16818,12,11,3349.57,5,5,5,555,OG-Champions
16820,216,1,497.61,1,2,3,123,Lost Customers -_-
16823,229,1,358.38,1,2,2,122,Lost Customers -_-
16824,17,2,460.64,5,3,2,532,Loyal Customers ;)
16825,158,2,775.18,2,3,3,233,At Risk :(
16826,53,1,341.7,3,2,2,322,Promising :)
16828,114,2,128.5,2,3,1,231,At Risk :(
16829,187,1,197.22,2,2,1,221,Lost Customers -_-
16830,334,1,325.91,1,2,2,122,Lost Customers -_-
16832,127,3,199.15,2,4,1,241,At Risk :(
16833,101,4,1106.53,2,4,4,244,At Risk :(
16834,229,1,413.46,1,2,2,122,Lost Customers -_-
16835,278,2,180.85,1,3,1,131,At Risk :(
16836,41,2,251.87,4,3,2,432,Loyal Customers ;)
16837,31,11,3170.98,4,5,5,455,OG-Champions
16838,199,2,588.85,1,3,3,133,At Risk :(
16839,2,34,16594.35,5,5,5,555,OG-Champions
16841,67,6,1869.82,3,5,4,354,Loyal Customers ;)
16842,70,3,1264.19,3,4,4,344,Loyal Customers ;)
16843,7,16,10196.57,5,5,5,555,OG-Champions
16846,52,1,214.32,3,2,1,321,Promising :)
16847,45,1,193.44,3,2,1,321,Promising :)
16848,54,1,281.42,3,2,2,322,Promising :)
16849,188,1,124.57,2,2,1,221,Lost Customers -_-
16850,71,1,332.40999999999997,3,2,2,322,Promising :)
16851,44,3,342.45,4,4,2,442,OG-Champions
16852,12,2,144.91,5,3,1,531,Loyal Customers ;)
16855,25,2,328.4,4,3,2,432,Loyal Customers ;)
16856,16,1,35.4,5,2,1,521,Potential Loyalists ^-^
16858,547,1,375.69,1,2,2,122,Lost Customers -_-
16859,146,2,747.81,2,3,3,233,At Risk :(
16861,31,2,173.76,4,3,1,431,Loyal Customers ;)
16863,122,2,502.8,2,3,3,233,At Risk :(
16866,65,3,207.74,3,4,1,341,Loyal Customers ;)
16869,24,4,825.42,4,4,3,443,OG-Champions
16871,23,6,2812.34,4,5,5,455,OG-Champions
16872,79,3,680.02,3,4,3,343,Loyal Customers ;)
16873,92,6,7123.62,2,5,5,255,At Risk :(
16875,146,5,2095.53,2,4,5,245,At Risk :(
16877,14,6,853.72,5,5,3,553,OG-Champions
16878,85,1,13.3,3,2,1,321,Promising :)
16880,65,7,1519.08,3,5,4,354,Loyal Customers ;)
16881,245,1,432.0,1,2,2,122,Lost Customers -_-
16882,241,3,705.12,1,4,3,143,At Risk :(
16883,219,2,276.73,1,3,2,132,At Risk :(
16884,303,2,429.84,1,3,2,132,At Risk :(
16885,17,3,471.51,5,4,2,542,OG-Champions
16887,244,1,194.88,1,2,1,121,Lost Customers -_-
16889,68,3,1578.67,3,4,4,344,Loyal Customers ;)
16891,121,5,809.7,2,4,3,243,At Risk :(
16892,17,5,525.54,5,4,3,543,OG-Champions
16893,486,1,145.93,1,2,1,121,Lost Customers -_-
16895,184,1,219.14,2,2,1,221,Lost Customers -_-
16897,301,2,289.78,1,3,2,132,At Risk :(
16898,28,3,508.81,4,4,3,443,OG-Champions
16899,21,6,1281.56,4,5,4,454,OG-Champions
16900,18,3,887.11,5,4,3,543,OG-Champions
16902,118,1,1706.88,2,2,4,224,Lost Customers -_-
16903,61,1,373.24,3,2,2,322,Promising :)
16904,61,16,3754.27,3,5,5,355,Loyal Customers ;)
16905,21,7,3102.43,4,5,5,455,OG-Champions
16906,83,4,579.77,3,4,3,343,Loyal Customers ;)
16907,60,5,981.65,3,4,4,344,Loyal Customers ;)
16909,74,1,379.14,3,2,2,322,Promising :)
16910,11,8,1510.06,5,5,4,554,OG-Champions
16912,30,11,2575.38,4,5,5,455,OG-Champions
16913,292,1,113.44,1,2,1,121,Lost Customers -_-
16914,275,1,208.46,1,2,1,121,Lost Customers -_-
16915,11,6,621.68,5,5,3,553,OG-Champions
16916,25,2,576.26,4,3,3,433,Loyal Customers ;)
16917,130,1,391.52,2,2,2,222,Lost Customers -_-
16918,51,6,1068.82,3,5,4,354,Loyal Customers ;)
16919,7,11,2596.45,5,5,5,555,OG-Champions
16921,92,1,169.79,2,2,1,221,Lost Customers -_-
16923,14,19,7247.61,5,5,5,555,OG-Champions
16924,23,3,846.75,4,4,3,443,OG-Champions
16926,639,1,230.25,1,2,1,121,Lost Customers -_-
16927,117,3,543.05,2,4,3,243,At Risk :(
16928,33,17,2847.6,4,5,5,455,OG-Champions
16929,19,7,1295.39,5,5,4,554,OG-Champions
16930,28,3,380.55,4,4,2,442,OG-Champions
16931,21,21,4604.22,4,5,5,455,OG-Champions
16932,55,1,161.94,3,2,1,321,Promising :)
16933,121,2,563.23,2,3,3,233,At Risk :(
16934,56,2,950.93,3,3,4,334,Loyal Customers ;)
16936,27,1,262.68,4,2,2,422,Potential Loyalists ^-^
16938,5,4,2736.38,5,4,5,545,OG-Champions
16940,54,3,3049.88,3,4,5,345,Loyal Customers ;)
16942,14,9,1920.5900000000001,5,5,4,554,OG-Champions
16943,6,3,816.73,5,4,3,543,OG-Champions
16945,1,19,4345.5,5,5,5,555,OG-Champions
16947,237,1,406.48,1,2,2,122,Lost Customers -_-
16948,140,3,435.02,2,4,2,242,At Risk :(
16949,42,6,1286.27,4,5,4,454,OG-Champions
16950,58,3,1178.56,3,4,4,344,Loyal Customers ;)
16951,131,3,1277.75,2,4,4,244,At Risk :(
16952,111,2,167.61,2,3,1,231,At Risk :(
16953,91,1,20.8,2,2,1,221,Lost Customers -_-
16954,18,9,2085.08,5,5,5,555,OG-Champions
16955,127,4,518.67,2,4,3,243,At Risk :(
16956,19,1,308.74,5,2,2,522,Potential Loyalists ^-^
16957,241,2,416.64,1,3,2,132,At Risk :(
16959,89,1,117.35,2,2,1,221,Lost Customers -_-
16960,62,3,507.05,3,4,3,343,Loyal Customers ;)
16961,118,1,234.17000000000002,2,2,1,221,Lost Customers -_-
16963,219,1,110.55,1,2,1,121,Lost Customers -_-
16965,228,1,201.19,1,2,1,121,Lost Customers -_-
16966,17,7,2154.9700000000003,5,5,5,555,OG-Champions
16967,280,1,319.02,1,2,2,122,Lost Customers -_-
16968,109,2,439.43,2,3,2,232,At Risk :(
16969,41,3,650.41,4,4,3,443,OG-Champions
16971,334,1,357.21,1,2,2,122,Lost Customers -_-
16976,269,1,251.51999999999998,1,2,2,122,Lost Customers -_-
16978,79,1,344.33,3,2,2,322,Promising :)
16979,19,6,1852.0,5,5,4,554,OG-Champions
16980,257,2,1078.96,1,3,4,134,At Risk :(
16982,62,1,384.06,3,2,2,322,Promising :)
16983,5,7,1931.25,5,5,4,554,OG-Champions
16984,2,2,4481.35,5,3,5,535,Loyal Customers ;)
16985,2,10,5464.12,5,5,5,555,OG-Champions
16986,61,2,1873.2,3,3,4,334,Loyal Customers ;)
16987,43,7,1625.05,4,5,4,454,OG-Champions
16988,243,1,126.12,1,2,1,121,Lost Customers -_-
16989,4,6,1133.25,5,5,4,554,OG-Champions
16990,220,1,179.0,1,2,1,121,Lost Customers -_-
16992,12,5,1614.31,5,4,4,544,OG-Champions
16996,64,6,1456.96,3,5,4,354,Loyal Customers ;)
16997,284,3,702.0,1,4,3,143,At Risk :(
16998,131,4,295.0,2,4,2,242,At Risk :(
16999,25,2,484.82,4,3,2,432,Loyal Customers ;)
17001,24,11,3989.57,4,5,5,455,OG-Champions
17002,87,3,1493.73,3,4,4,344,Loyal Customers ;)
17004,48,2,1412.94,3,3,4,334,Loyal Customers ;)
17006,20,4,781.78,4,4,3,443,OG-Champions
17007,52,6,889.93,3,5,3,353,Loyal Customers ;)
17010,20,1,195.36,4,2,1,421,Potential Loyalists ^-^
17011,91,1,270.9,2,2,2,222,Lost Customers -_-
17014,153,3,586.33,2,4,3,243,At Risk :(
17015,30,3,1842.56,4,4,4,444,OG-Champions
17017,11,20,8694.26,5,5,5,555,OG-Champions
17018,42,2,920.1,4,3,3,433,Loyal Customers ;)
17019,13,4,1272.61,5,4,4,544,OG-Champions
17022,122,1,71.0,2,2,1,221,Lost Customers -_-
17024,47,3,95.85,3,4,1,341,Loyal Customers ;)
17025,62,3,357.77,3,4,2,342,Loyal Customers ;)
17026,158,2,154.83,2,3,1,231,At Risk :(
17027,80,6,890.29,3,5,3,353,Loyal Customers ;)
17029,112,2,716.0,2,3,3,233,At Risk :(
17030,154,1,146.87,2,2,1,221,Lost Customers -_-
17031,13,2,380.35,5,3,2,532,Loyal Customers ;)
17033,88,3,1030.14,3,4,4,344,Loyal Customers ;)
17034,18,3,745.52,5,4,3,543,OG-Champions
17035,129,2,433.53,2,3,2,232,At Risk :(
17037,89,1,1267.32,2,2,4,224,Lost Customers -_-
17038,91,1,112.4,2,2,1,221,Lost Customers -_-
17040,139,1,449.72999999999996,2,2,2,222,Lost Customers -_-
17041,28,3,1081.57,4,4,4,444,OG-Champions
17042,64,5,1044.38,3,4,4,344,Loyal Customers ;)
17043,53,4,1735.18,3,4,4,344,Loyal Customers ;)
17044,27,1,948.48,4,2,4,424,Potential Loyalists ^-^
17045,115,3,339.44,2,4,2,242,At Risk :(
17046,218,1,642.02,1,2,3,123,Lost Customers -_-
17047,87,3,1100.9,3,4,4,344,Loyal Customers ;)
17048,10,3,925.35,5,4,3,543,OG-Champions
17049,23,9,5659.9800000000005,4,5,5,455,OG-Champions
17050,191,6,3228.84,1,5,5,155,At Risk :(
17051,196,1,247.14,1,2,1,121,Lost Customers -_-
17052,30,1,413.75,4,2,2,422,Potential Loyalists ^-^
17053,337,1,498.48,1,2,3,123,Lost Customers -_-
17054,30,5,1356.33,4,4,4,444,OG-Champions
17058,83,3,1179.89,3,4,4,344,Loyal Customers ;)
17059,61,5,3095.04,3,4,5,345,Loyal Customers ;)
17060,268,1,234.23999999999998,1,2,1,121,Lost Customers -_-
17061,75,11,5232.23,3,5,5,355,Loyal Customers ;)
17062,315,4,538.37,1,4,3,143,At Risk :(
17063,23,7,1461.14,4,5,4,454,OG-Champions
17064,1,3,859.35,5,4,3,543,OG-Champions
17068,14,21,4552.14,5,5,5,555,OG-Champions
17069,30,9,2709.7,4,5,5,455,OG-Champions
17070,116,1,312.14,2,2,2,222,Lost Customers -_-
17071,2,9,2429.03,5,5,5,555,OG-Champions
17073,19,4,1446.09,5,4,4,544,OG-Champions
17075,19,4,834.12,5,4,3,543,OG-Champions
17076,38,3,841.08,4,4,3,443,OG-Champions
17078,274,2,378.2,1,3,2,132,At Risk :(
17079,80,1,118.8,3,2,1,321,Promising :)
17080,24,2,287.62,4,3,2,432,Loyal Customers ;)
17081,27,2,290.16,4,3,2,432,Loyal Customers ;)
17082,183,2,2003.85,2,3,4,234,At Risk :(
17083,100,3,1405.78,2,4,4,244,At Risk :(
17084,244,2,2949.75,1,3,5,135,At Risk :(
17085,125,5,1566.65,2,4,4,244,At Risk :(
17086,26,6,2050.08,4,5,4,454,OG-Champions
17088,30,4,1991.01,4,4,4,444,OG-Champions
17090,2,7,2043.95,5,5,4,554,OG-Champions
17091,122,9,3827.76,2,5,5,255,At Risk :(
17092,51,4,1777.78,3,4,4,344,Loyal Customers ;)
17094,324,1,302.0,1,2,2,122,Lost Customers -_-
17095,24,3,1324.16,4,4,4,444,OG-Champions
17096,1,4,1022.13,5,4,4,544,OG-Champions
17097,12,8,954.42,5,5,4,554,OG-Champions
17100,20,2,971.74,4,3,4,434,Loyal Customers ;)
17101,12,4,1621.73,5,4,4,544,OG-Champions
17102,263,1,25.5,1,2,1,121,Lost Customers -_-
17105,192,2,665.78,1,3,3,133,At Risk :(
17107,77,6,10815.43,3,5,5,355,Loyal Customers ;)
17109,46,6,885.04,3,5,3,353,Loyal Customers ;)
17110,167,1,163.29999999999998,2,2,1,221,Lost Customers -_-
17111,49,1,248.61,3,2,1,321,Promising :)
17114,101,8,808.62,2,5,3,253,At Risk :(
17115,66,3,837.5,3,4,3,343,Loyal Customers ;)
17117,290,1,116.2,1,2,1,121,Lost Customers -_-
17118,319,1,157.02,1,2,1,121,Lost Customers -_-
17119,31,2,606.91,4,3,3,433,Loyal Customers ;)
17120,235,1,307.46,1,2,2,122,Lost Customers -_-
17122,3,1,138.32,5,2,1,521,Potential Loyalists ^-^
17123,338,1,345.3,1,2,2,122,Lost Customers -_-
17124,158,1,298.89,2,2,2,222,Lost Customers -_-
17125,52,1,259.35,3,2,2,322,Promising :)
17126,65,5,1004.75,3,4,4,344,Loyal Customers ;)
17128,101,1,157.09,2,2,1,221,Lost Customers -_-
17131,49,5,2463.17,3,4,5,345,Loyal Customers ;)
17133,17,7,4892.24,5,5,5,555,OG-Champions
17134,108,2,425.0,2,3,2,232,At Risk :(
17135,18,7,1139.73,5,5,4,554,OG-Champions
17138,99,1,380.5,2,2,2,222,Lost Customers -_-
17139,2,12,10668.47,5,5,5,555,OG-Champions
17140,190,1,465.32,1,2,2,122,Lost Customers -_-
17142,240,1,579.0,1,2,3,123,Lost Customers -_-
17144,86,2,984.5699999999999,3,3,4,334,Loyal Customers ;)
17146,107,3,749.78,2,4,3,243,At Risk :(
17147,24,4,1714.59,4,4,4,444,OG-Champions
17148,53,1,124.88,3,2,1,321,Promising :)
17152,196,3,1689.5,1,4,4,144,At Risk :(
17153,26,1,213.78,4,2,1,421,Potential Loyalists ^-^
17154,77,1,329.34,3,2,2,322,Promising :)
17155,19,2,251.7,5,3,2,532,Loyal Customers ;)
17157,178,2,319.0,2,3,2,232,At Risk :(
17158,153,3,1266.97,2,4,4,244,At Risk :(
17159,23,3,1538.88,4,4,4,444,OG-Champions
17160,7,6,3518.03,5,5,5,555,OG-Champions
17162,30,10,1715.46,4,5,4,454,OG-Champions
17163,23,2,293.1,4,3,2,432,Loyal Customers ;)
17164,34,7,2467.35,4,5,5,455,OG-Champions
17165,286,1,158.68,1,2,1,121,Lost Customers -_-
17166,205,2,206.34,1,3,1,131,At Risk :(
17169,59,2,835.78,3,3,3,333,Loyal Customers ;)
17171,291,1,224.91,1,2,1,121,Lost Customers -_-
17172,80,1,317.76,3,2,2,322,Promising :)
17173,1,8,3766.6,5,5,5,555,OG-Champions
17174,189,1,59.9,2,2,1,221,Lost Customers -_-
17175,5,4,1443.69,5,4,4,544,OG-Champions
17176,203,1,306.13,1,2,2,122,Lost Customers -_-
17179,180,3,711.79,2,4,3,243,At Risk :(
17180,7,4,796.03,5,4,3,543,OG-Champions
17181,59,2,239.92,3,3,1,331,Loyal Customers ;)
17183,24,6,3347.31,4,5,5,455,OG-Champions
17186,48,2,144.0,3,3,1,331,Loyal Customers ;)
17187,228,1,203.95,1,2,1,121,Lost Customers -_-
17188,13,7,2474.23,5,5,5,555,OG-Champions
17189,107,2,384.4,2,3,2,232,At Risk :(
17190,1,2,444.74,5,3,2,532,Loyal Customers ;)
17191,30,7,2095.13,4,5,5,455,OG-Champions
17193,1,7,1699.3,5,5,4,554,OG-Champions
17194,38,2,262.62,4,3,2,432,Loyal Customers ;)
17197,61,1,1013.01,3,2,4,324,Promising :)
17198,25,3,692.22,4,4,3,443,OG-Champions
17201,55,1,342.63,3,2,2,322,Promising :)
17203,54,6,3563.85,3,5,5,355,Loyal Customers ;)
17204,7,4,1564.56,5,4,4,544,OG-Champions
17205,55,1,384.08,3,2,2,322,Promising :)
17206,55,1,204.24,3,2,1,321,Promising :)
17211,5,8,2317.22,5,5,5,555,OG-Champions
17212,254,1,226.85,1,2,1,121,Lost Customers -_-
17213,42,7,2781.23,4,5,5,455,OG-Champions
17214,62,6,1069.12,3,5,4,354,Loyal Customers ;)
17217,236,1,113.5,1,2,1,121,Lost Customers -_-
17218,13,10,1960.72,5,5,4,554,OG-Champions
17219,122,1,114.23,2,2,1,221,Lost Customers -_-
17220,26,14,3198.25,4,5,5,455,OG-Champions
17221,274,2,335.13,1,3,2,132,At Risk :(
17222,215,1,354.15,1,2,2,122,Lost Customers -_-
17223,312,2,426.79,1,3,2,132,At Risk :(
17226,253,1,393.49,1,2,2,122,Lost Customers -_-
17227,20,6,939.32,4,5,3,453,OG-Champions
17228,17,8,1906.09,5,5,4,554,OG-Champions
17229,144,2,318.76,2,3,2,232,At Risk :(
17230,266,8,3638.41,1,5,5,155,At Risk :(
17231,14,10,3174.32,5,5,5,555,OG-Champions
17232,16,2,421.52,5,3,2,532,Loyal Customers ;)
17233,244,1,190.88,1,2,1,121,Lost Customers -_-
17234,66,1,149.89,3,2,1,321,Promising :)
17235,27,2,550.06,4,3,3,433,Loyal Customers ;)
17236,14,6,916.13,5,5,3,553,OG-Champions
17237,13,2,314.69,5,3,2,532,Loyal Customers ;)
17238,19,17,3744.65,5,5,5,555,OG-Champions
17239,314,1,382.5,1,2,2,122,Lost Customers -_-
17242,5,2,1135.04,5,3,4,534,Loyal Customers ;)
17243,16,26,8676.85,5,5,5,555,OG-Champions
17244,55,1,954.9,3,2,4,324,Promising :)
17245,206,1,171.45000000000002,1,2,1,121,Lost Customers -_-
17247,17,1,282.19,5,2,2,522,Potential Loyalists ^-^
17248,33,1,318.65,4,2,2,422,Potential Loyalists ^-^
17250,182,2,384.52,2,3,2,232,At Risk :(
17251,364,1,283.28,1,2,2,122,Lost Customers -_-
17252,118,2,353.86,2,3,2,232,At Risk :(
17253,20,1,178.26,4,2,1,421,Potential Loyalists ^-^
17254,17,2,272.44,5,3,2,532,Loyal Customers ;)
17255,42,2,298.41,4,3,2,432,Loyal Customers ;)
17256,109,2,240.0,2,3,1,231,At Risk :(
17259,150,2,603.37,2,3,3,233,At Risk :(
17262,54,5,1253.3600000000001,3,4,4,344,Loyal Customers ;)
17263,210,1,63.440000000000005,1,2,1,121,Lost Customers -_-
17265,5,2,562.9,5,3,3,533,Loyal Customers ;)
17266,149,3,310.64,2,4,2,242,At Risk :(
17267,246,2,317.62,1,3,2,132,At Risk :(
17268,4,4,763.64,5,4,3,543,OG-Champions
17272,44,4,2148.63,4,4,5,445,OG-Champions
17274,244,1,111.98,1,2,1,121,Lost Customers -_-
17277,229,2,1065.35,1,3,4,134,At Risk :(
17278,7,1,246.04,5,2,1,521,Potential Loyalists ^-^
17279,59,1,187.82999999999998,3,2,1,321,Promising :)
17282,175,3,1703.41,2,4,4,244,At Risk :(
17284,33,6,1652.58,4,5,4,454,OG-Champions
17286,23,1,153.92,4,2,1,421,Potential Loyalists ^-^
17287,28,7,1064.11,4,5,4,454,OG-Champions
17288,11,7,1419.73,5,5,4,554,OG-Champions
17289,5,3,944.41,5,4,4,544,OG-Champions
17290,18,2,525.24,5,3,3,533,Loyal Customers ;)
17291,253,1,550.8,1,2,3,123,Lost Customers -_-
17293,1,9,1875.11,5,5,4,554,OG-Champions
17295,30,3,556.95,4,4,3,443,OG-Champions
17297,19,1,131.78,5,2,1,521,Potential Loyalists ^-^
17298,103,2,498.42,2,3,3,233,At Risk :(
17299,13,4,669.11,5,4,3,543,OG-Champions
17301,23,1,197.63,4,2,1,421,Potential Loyalists ^-^
17302,16,5,1135.6299999999999,5,4,4,544,OG-Champions
17303,363,1,250.04,1,2,1,121,Lost Customers -_-
17306,12,19,8631.31,5,5,5,555,OG-Champions
17309,216,1,82.75,1,2,1,121,Lost Customers -_-
17311,80,2,1384.85,3,3,4,334,Loyal Customers ;)
17312,140,3,644.3,2,4,3,243,At Risk :(
17313,122,1,2328.84,2,2,5,225,Lost Customers -_-
17314,1,8,2527.92,5,5,5,555,OG-Champions
17315,6,38,6292.26,5,5,5,555,OG-Champions
17317,32,3,2600.34,4,4,5,445,OG-Champions
17320,102,3,1200.62,2,4,4,244,At Risk :(
17321,276,2,700.86,1,3,3,133,At Risk :(
17323,16,7,921.07,5,5,3,553,OG-Champions
17324,10,4,990.23,5,4,4,544,OG-Champions
17325,252,1,96.8,1,2,1,121,Lost Customers -_-
17329,16,2,523.11,5,3,3,533,Loyal Customers ;)
17330,24,2,363.9,4,3,2,432,Loyal Customers ;)
17331,125,1,175.2,2,2,1,221,Lost Customers -_-
17333,87,1,494.25,3,2,3,323,Promising :)
17334,70,2,307.02,3,3,2,332,Loyal Customers ;)
17337,5,4,2027.8700000000001,5,4,4,544,OG-Champions
17338,10,8,6643.93,5,5,5,555,OG-Champions
17339,185,2,243.35999999999999,2,3,1,231,At Risk :(
17340,33,11,12353.29,4,5,5,455,OG-Champions
17341,187,3,781.36,2,4,3,243,At Risk :(
17343,357,1,193.64,1,2,1,121,Lost Customers -_-
17344,48,1,160.57,3,2,1,321,Promising :)
17345,17,4,537.74,5,4,3,543,OG-Champions
17346,1,15,2676.56,5,5,5,555,OG-Champions
17347,88,1,228.96,3,2,1,321,Promising :)
17348,16,5,1159.52,5,4,4,544,OG-Champions
17349,181,1,110.75,2,2,1,221,Lost Customers -_-
17350,47,4,1286.07,3,4,4,344,Loyal Customers ;)
17351,38,3,587.15,4,4,3,443,OG-Champions
17353,126,2,1740.0,2,3,4,234,At Risk :(
17354,52,1,1393.06,3,2,4,324,Promising :)
17356,343,1,178.22,1,2,1,121,Lost Customers -_-
17357,26,2,388.14,4,3,2,432,Loyal Customers ;)
17358,100,2,365.85,2,3,2,232,At Risk :(
17359,13,1,127.86,5,2,1,521,Potential Loyalists ^-^
17360,19,3,585.79,5,4,3,543,OG-Champions
17361,51,3,488.2,3,4,2,342,Loyal Customers ;)
17362,241,2,312.23,1,3,2,132,At Risk :(
17364,10,11,4481.18,5,5,5,555,OG-Champions
17365,14,8,4801.56,5,5,5,555,OG-Champions
17367,240,1,168.4,1,2,1,121,Lost Customers -_-
17368,25,8,1912.6699999999998,4,5,4,454,OG-Champions
17370,74,4,446.18,3,4,2,342,Loyal Customers ;)
17371,19,3,423.89,5,4,2,542,OG-Champions
17372,42,8,1342.68,4,5,4,454,OG-Champions
17373,42,4,646.92,4,4,3,443,OG-Champions
17374,220,2,495.77,1,3,3,133,At Risk :(
17375,201,3,400.1,1,4,2,142,At Risk :(
17376,72,2,203.2,3,3,1,331,Loyal Customers ;)
17377,25,20,4100.92,4,5,5,455,OG-Champions
17379,13,1,404.65999999999997,5,2,2,522,Potential Loyalists ^-^
17381,3,29,20275.61,5,5,5,555,OG-Champions
17382,215,1,65.4,1,2,1,121,Lost Customers -_-
17383,212,1,199.29,1,2,1,121,Lost Customers -_-
17384,21,2,336.4,4,3,2,432,Loyal Customers ;)
17385,16,1,261.11,5,2,2,522,Potential Loyalists ^-^
17386,115,6,2686.42,2,5,5,255,At Risk :(
17387,21,2,784.11,4,3,3,433,Loyal Customers ;)
17388,6,4,1259.56,5,4,4,544,OG-Champions
17389,10,34,31833.68,5,5,5,555,OG-Champions
17391,165,2,508.8,2,3,3,233,At Risk :(
17392,192,2,457.91,1,3,2,132,At Risk :(
17394,250,1,203.87,1,2,1,121,Lost Customers -_-
17396,41,8,7330.8,4,5,5,455,OG-Champions
17397,24,2,696.41,4,3,3,433,Loyal Customers ;)
17398,116,3,653.38,2,4,3,243,At Risk :(
17400,211,5,2129.96,1,4,5,145,At Risk :(
17402,52,13,2633.85,3,5,5,355,Loyal Customers ;)
17403,275,1,281.62,1,2,2,122,Lost Customers -_-
17404,6,15,31906.82,5,5,5,555,OG-Champions
17405,4,3,1031.41,5,4,4,544,OG-Champions
17406,71,3,2200.42,3,4,5,345,Loyal Customers ;)
17408,165,1,32.65,2,2,1,221,Lost Customers -_-
17409,127,2,771.85,2,3,3,233,At Risk :(
17410,1,5,1214.72,5,4,4,544,OG-Champions
17411,14,3,778.9399999999999,5,4,3,543,OG-Champions
17412,25,7,1258.06,4,5,4,454,OG-Champions
17414,45,2,778.0,3,3,3,333,Loyal Customers ;)
17415,81,1,507.84,3,2,3,323,Promising :)
17416,61,7,6893.42,3,5,5,355,Loyal Customers ;)
17418,44,2,463.46,4,3,2,432,Loyal Customers ;)
17419,13,12,4226.57,5,5,5,555,OG-Champions
17420,52,3,598.83,3,4,3,343,Loyal Customers ;)
17422,5,6,1979.37,5,5,4,554,OG-Champions
17423,48,2,698.41,3,3,3,333,Loyal Customers ;)
17425,21,2,759.1700000000001,4,3,3,433,Loyal Customers ;)
17426,93,6,5037.26,2,5,5,255,At Risk :(
17427,73,1,100.8,3,2,1,321,Promising :)
17428,7,28,17256.85,5,5,5,555,OG-Champions
17429,158,3,524.92,2,4,3,243,At Risk :(
17430,153,2,265.76,2,3,2,232,At Risk :(
17431,315,1,403.3,1,2,2,122,Lost Customers -_-
17432,19,2,365.76,5,3,2,532,Loyal Customers ;)
17433,2,1,303.15999999999997,5,2,2,522,Potential Loyalists ^-^
17434,11,7,2373.82,5,5,5,555,OG-Champions
17436,121,2,216.3,2,3,1,231,At Risk :(
17438,255,1,388.45,1,2,2,122,Lost Customers -_-
17440,187,3,186.42000000000002,2,4,1,241,At Risk :(
17442,64,6,2248.56,3,5,5,355,Loyal Customers ;)
17443,250,1,534.24,1,2,3,123,Lost Customers -_-
17444,34,3,2940.04,4,4,5,445,OG-Champions
17446,178,2,120.89999999999999,2,3,1,231,At Risk :(
17447,42,2,541.53,4,3,3,433,Loyal Customers ;)
17449,46,7,2520.86,3,5,5,355,Loyal Customers ;)
17450,4,46,194550.79,5,5,5,555,OG-Champions
17451,17,7,1721.4,5,5,4,554,OG-Champions
17453,19,2,486.72,5,3,2,532,Loyal Customers ;)
17454,194,4,517.53,1,4,3,143,At Risk :(
17455,205,1,131.7,1,2,1,121,Lost Customers -_-
17456,455,1,249.85999999999999,1,2,1,121,Lost Customers -_-
17457,206,5,1737.7,1,4,4,144,At Risk :(
17458,17,1,316.5,5,2,2,522,Potential Loyalists ^-^
17459,45,2,657.3,3,3,3,333,Loyal Customers ;)
17460,185,6,622.43,2,5,3,253,At Risk :(
17461,24,3,757.46,4,4,3,443,OG-Champions
17462,62,2,675.69,3,3,3,333,Loyal Customers ;)
17463,18,5,1896.41,5,4,4,544,OG-Champions
17464,248,1,289.96000000000004,1,2,2,122,Lost Customers -_-
17466,12,2,763.28,5,3,3,533,Loyal Customers ;)
17468,12,2,137.0,5,3,1,531,Loyal Customers ;)
17469,18,5,1870.97,5,4,4,544,OG-Champions
17470,46,5,1125.07,3,4,4,344,Loyal Customers ;)
17472,289,3,710.29,1,4,3,143,At Risk :(
17475,81,1,194.37,3,2,1,321,Promising :)
17480,79,1,511.82,3,2,3,323,Promising :)
17481,17,4,1255.59,5,4,4,544,OG-Champions
17483,95,3,414.04,2,4,2,242,At Risk :(
17486,263,1,396.87,1,2,2,122,Lost Customers -_-
17489,1,2,376.64,5,3,2,532,Loyal Customers ;)
17490,75,7,2092.32,3,5,5,355,Loyal Customers ;)
17491,16,10,3558.87,5,5,5,555,OG-Champions
17492,221,1,374.57,1,2,2,122,Lost Customers -_-
17495,302,2,497.56,1,3,3,133,At Risk :(
17496,360,1,271.05,1,2,2,122,Lost Customers -_-
17498,77,1,272.21999999999997,3,2,2,322,Promising :)
17499,291,1,622.88,1,2,3,123,Lost Customers -_-
17500,19,3,1138.0,5,4,4,544,OG-Champions
17501,281,2,288.6,1,3,2,132,At Risk :(
17502,11,4,689.1,5,4,3,543,OG-Champions
